#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
D_3__Flavobacteriales_D_4__Cryomorphaceae$34452b71dbd8ec3bab52298db8ab38a7	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
b94332e579bd5a787119c451495a7d08$Unassigned	Unassigned						
D_3__Pedosphaerales_D_4__Pedosphaeraceae$2dc4b31486dd2a721481a5d8bcb69d5f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	
D_3__Bdellovibrionales_D_4__Bacteriovoracaceae$478b79d038fd06a1d44fa96d2dd99310	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	
D_3__Rickettsiales_D_4__Rickettsiaceae$5442bb5e56eb51870fab71014d342c37	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	
D_3__Rhizobiales_D_4__Devosiaceae$8fb016e6932c5a4e7164fb875a0e4fd1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
D_3__Francisellales_D_4__Francisellaceae$ed92d4b3a6a13d86beff20d4e030bc4a	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$17f7f84252140378bfff2ab9ec255406	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__SAR11_clade_D_4__Clade_II$6014485f48e8dec8495bf7054be965dd	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
D_3__SAR11_clade_D_4__Clade_I$fdfb4390c22313935b1aac43900cf89c	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Verrucomicrobiales_D_4__Rubritaleaceae$1048002c1c5a3271dec98fa6ee4605c7	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus	
D_3__Puniceispirillales_D_4__SAR116_clade$861e0b839f3e535d95297eba3c2a9dc5	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$fc34cfb525dfcf553dd352eca67ba252	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rhizobiales_D_4__Rhizobiaceae$76b8ca4e48d0df5176b3c2efceadf54c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Nitratireductor	
D_3__Chitinophagales_D_4__Saprospiraceae$fc588bb139638d3648944f5225ba3916	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	
D_3__Chitinophagales_D_4__Saprospiraceae$59194df3049baf62da2c3e85dc616d03	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$87878f3cd6221bfa198e9d70e8d4fc83	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	
D_3__Francisellales_D_4__Francisellaceae$d62efc4e7cc0c4fbe31509aa63ed368a	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella	
D_3__Microtrichales_D_4__Microtrichaceae$244022ec99eb18b742c7d0af527f04c8	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	
D_3__Puniceispirillales_D_4__SAR116_clade$5e2ed67ce37968ec891a5de56de50209	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Candidatus_Uhrbacteria_D_4__Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218$a660084f84a5ae7c4de62183c2dab35c	Bacteria	Patescibacteria	ABY1	Candidatus_Uhrbacteria	Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218	Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218	Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218
D_3__Puniceispirillales_D_4__SAR116_clade$b596e9b8e813e7e018b6edf9dd4eb525	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Caulobacterales_D_4__Parvularculaceae$ee05c554efea2ad92e8b0aca916118f7	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae		
D_3__Coxiellales_D_4__Coxiellaceae$fe27a3e08ac17b523ca629c92d2bd691	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
D_3__Oceanospirillales_D_4__Nitrincolaceae$4eb1296be453aef2e6b68ad35b7df2ee	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae		
D_3__Rhodospirillales_D_4__Magnetospiraceae$d5677a297b393e859a9cb9ed220cf2f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae		
d7daa71903d58263e5be8267d961f8df$Unassigned	Unassigned						
D_3__Cellvibrionales_D_4__Halieaceae$4aa0738bf69410570784dbe9787632aa	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__Pseudomonadales_D_4__Pseudomonadaceae$9657e39f993955b12d8c533e27aa50c7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
D_3__SAR202_clade$ca66d34b65420d17d75a5fe2b4849671	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade			
D_3__Flavobacteriales_D_4__NS7_marine_group$d5f519b9afbc15c0e8e31c223ce7452a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group		
D_3__Salinisphaerales_D_4__Solimonadaceae$0e65ac36d1a8b9915f2b259d082d3221	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae		
D_3__Micavibrionales_D_4__uncultured$4ebc74bbb8ff235f29f8180dbd84f9c1	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales			
D_3__Caulobacterales_D_4__Caulobacteraceae$648403fdf68f0a9b526c8651ea954366	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$95bdd27aa8d48210bd18fe0d6315b26d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Oceanospirillales_D_4__Pseudohongiellaceae$4fdab75b25d5e3d626addfe0cdda6df6	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
D_3__uncultured$95fe6f3f81066ade2df47488cddfe6a8	Bacteria	Proteobacteria	Alphaproteobacteria				
d44075a3b5db86b4fc99a884376068a7$Unassigned	Unassigned						
D_3__Corynebacteriales_D_4__Nocardiaceae$ff2c51a69bbd166e2d89d4d337d48c71	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	
e24a94376139eddc3ad62d94485c1f54$Unassigned	Unassigned						
D_3__SAR11_clade_D_4__Clade_I$afa3f8ea331722fe4439ad181dd7c7b3	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$82999152969df16a588cd2145ac75b54	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Campylobacterales_D_4__Arcobacteraceae$ae33f160231a078c2a42c37523fdfd15	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	
bdba08511ce962ca232297daaca27639$Unassigned	Unassigned						
D_3__WCHB1-41_D_4__uncultured_organism$10ab007e9c34a6a7b766328ad18a0061	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41			
D_3__Flavobacteriales_D_4__Cryomorphaceae$422144ea7d42935e0d74ac8fe6217881	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
$529580eae35fd9c7da1c7f8010011fb0	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$e935c469657ce736072dc7163b0c9419	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnobacter	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$eee79475b6eaf0567c591ca8b4c2ac70	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__Phycisphaerales_D_4__Phycisphaeraceae$0099b5b7d818bd508edfd1d3b10434cd	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	
D_3__Actinomarinales_D_4__Actinomarinaceae$65e49f85abb800a9b36daa3ade0b8290	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	
D_3__Flavobacteriales_D_4__Cryomorphaceae$8da2134472c0fe3419f72f3c437da1af	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
fc00c651fc0857bfb879543dcb540343$Unassigned	Unassigned						
D_3__Rickettsiales_D_4__Rickettsiaceae$42204ef7e3bcb41c5e5ab62558c5fecf	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae		
$ec498d031fe76590a00aae484424de22	Bacteria	Planctomycetes	OM190				
D_3__SAR202_clade$226e942d82c1ce00956256e88b23565b	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade			
D_3__Bdellovibrionales_D_4__Bdellovibrionaceae$6bba12f95b035945f5f304d0f7a1e05b	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$7af9dad36da57e58ee92e137c54067bf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$b2294db096fe5cf0e35257c81773adf3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Puniceispirillales_D_4__SAR116_clade$2cc3fa1d32658fa9e958b6e6f6cdb1f9	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Rhodospirillales_D_4__Magnetospiraceae$3193a4947ad2745ca6b07007908b975a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae		
49addf0f02a193e5d700af73e27c8d53$Unassigned	Unassigned						
D_3__Bdellovibrionales_D_4__Bacteriovoracaceae$52292d6adf7096e04da002328d7abdad	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	
5a4b45c1308a9db55b47fa5934cc5cf9$Unassigned	Unassigned						
bf794677c74c9b3c1d8627c7727c3723$Unassigned	Unassigned						
D_3__Cellvibrionales_D_4__Spongiibacteraceae$cc2271fe259ca9cc8311597932c53698	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter	
D_3__Rickettsiales_D_4__Rickettsiaceae$d849315660375b2e51f871dbd39b7d36	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	
e01bd64f0f6d89ca69b4e91fa19f89e0$Unassigned	Unassigned						
D_3__Bdellovibrionales_D_4__Bdellovibrionaceae$08c73395b0c066a453312d0f3ecc2ba5	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
D_3__Coxiellales_D_4__Coxiellaceae$224772cd542ef953d76706fbb53a005b	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
D_3__uncultured_bacterium_D_4__uncultured_bacterium$4430d50267f5de13af150d6d414b033b	Bacteria	Planctomycetes	OM190				
D_3__Rhodobacterales_D_4__Rhodobacteraceae$1f3e2bb825877d4ab8991b2d4f8aa262	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Flavobacteriales_D_4__Cryomorphaceae$35068b5cd338ed9416b6eba546081136	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Puniceispirillales_D_4__SAR116_clade$ad31899a3bbdc676884c2ef83ac21799	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Oceanospirillales_D_4__Pseudohongiellaceae$caf25b5a763a3b56ef22a764c0a7ee31	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
D_3__Sphingomonadales_D_4__Sphingomonadaceae$d31dd95962db2e16536281bce1cfb8d0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
D_3__Sphingobacteriales_D_4__NS11-12_marine_group$2a93cd1dab09fce755a325de3b81dcd9	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group		
D_3__Cellvibrionales_D_4__Porticoccaceae$3a0e6f1d48ab303c8ca5382845760fdb	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	
D_3__SAR11_clade_D_4__Clade_I$85807695ae972449b3df5f17c69effb3	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$8790fa0212f99a8a9e63686e73e16b58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$e5d175a8ee8d026353ae8c050b444461	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Microtrichales_D_4__Microtrichaceae$f0553a9c592bac230fe3a1e7c0fcbf43	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	
e0453b283583cbae117285ea50a83535$Unassigned	Unassigned						
D_3__SAR11_clade_D_4__Clade_I$30cf50c5233fed96e7f0c15a02e7afca	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__SAR86_clade_D_4__uncultured_marine_bacterium$72acb481d771c79ef433661372085cd6	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Bdellovibrionales_D_4__Bdellovibrionaceae$f4849ae6fb02f2c547f9b803af81b135	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$fdad45aa86838976f5845ca708ff440d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$2009307a9e7616938e5ec4442fe1227c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius	
4055fdae5abe9096d10e4419719538d6$Unassigned	Unassigned						
966c50ba3c664e983255f00fdfbace4d$Unassigned	Unassigned						
D_3__Campylobacterales_D_4__Sulfurovaceae$a783f61822d9b96e039f72fe1a349586	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$5c98da7d54c3271843386f984dd88c94	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rickettsiales_D_4__AB1$b45432d0eb5d3eab1e74da37b31cceb2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1		
D_3__SAR11_clade_D_4__Clade_II$fed884b1fddef7ef3067924ba7ad730a	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
D_3__Hydrogenedentiales_D_4__Hydrogenedensaceae$23b4dfe793439afb0edd1ad60071524c	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae		
D_3__SAR11_clade_D_4__Clade_I$62df6006ab477ae0921e4ec81cc08885	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Steroidobacterales_D_4__Woeseiaceae$f09a674227e6754ae632c3fde7ee3f27	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	
D_3__Cellvibrionales_D_4__Porticoccaceae$a541ab091dbb36074b892997a861ba04	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045	
D_3__Campylobacterales_D_4__Arcobacteraceae$db1d997e32ecd1d4a2b6d69a8ca47619	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$7f4f84e256e30052a66d54d4552b3cf5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
$947d2daa312c79a7a588301c51a56e18	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Cellvibrionales_D_4__Porticoccaceae$0395f993e51e3d417e356b3129e97e33	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045	
$14c1700b7c7cbb0423decef655eee052	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Flavobacteriales_D_4__Flavobacteriaceae$1d31f9038137e868e3504a10257ecd66	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
$2f5dab3484edb4cc482d59b7b1a68605	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Rhizobiales_D_4__Devosiaceae$b11e3b42570872ef9d3b31ca3b9240db	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
D_3__Aeromonadales_D_4__Aeromonadaceae$264d387621616050fa4d7e76a9793fd3	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
D_3__Steroidobacterales_D_4__Woeseiaceae$4c01b4d8621abf9200839647f1b6884a	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	
5366add228b9af84730deb4aaa9ecf45$Unassigned	Unassigned						
D_3__SAR11_clade_D_4__Clade_I$5b21c60a58ce923c76caf0c534f28ff8	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$7470365f7bdf83a3fbdde927a104a9e8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
D_3__Rhizobiales_D_4__Beijerinckiaceae$9f8427f6c26671de78b1b5c2c2aa34fa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
D_3__Xanthomonadales_D_4__Rhodanobacteraceae$b153177ef71108157d6c4607ea6e31ff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas	
D_3__Coxiellales_D_4__Coxiellaceae$c7b8fdf0a05d553a0cdea77aa4976053	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
D_3__SAR11_clade_D_4__Clade_I$fe438e89a1fec40ec2978a7ad6ad6819	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Rhodovibrionales_D_4__Kiloniellaceae$6549c666195b5c82816c4b85f66ad08d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Tistlia	
D_3__Microtrichales_D_4__Microtrichaceae$6c7d79422c40d33a94f1785371ad91c3	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$7c5ecd2526d3cac7b910c64f35ff9248	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$32c8de0c85275d1f39e7f8cd5132ef8f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium	
D_3__Phycisphaerales_D_4__Phycisphaeraceae$ab6becbbb395ae29c8c6b42bb0346d07	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	
D_3__Flavobacteriales_D_4__NS9_marine_group$1efe21dfa71f10c621e942d35c5c9e4a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__Planctomycetales_D_4__Gimesiaceae$293cc672c35ab2560e4581fc7416f8c0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$4cecd0a16db794422253703109f644b2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	
D_3__SAR86_clade$c7f75732ee6d960885064f09bda477bd	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$17d497cbb230c4f64d7aa41fb343691f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
3a6ffe1c935154b30f3be313e71057f3$Unassigned	Unassigned						
D_3__Pseudomonadales_D_4__Pseudomonadaceae$daa076a99c2f018ea79f4865cfd5d3a8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
D_3__PB19_D_4__uncultured_bacterium$35b3697928e8bb4be6796bbc65392b0c	Bacteria	Proteobacteria	Deltaproteobacteria	PB19			
D_3__Flavobacteriales_D_4__NS7_marine_group$c46430291f2afc59c74c50350245b1b1	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group		
D_3__Bdellovibrionales_D_4__Bdellovibrionaceae$1df8e7699eb61fa4c8ca389052e940b9	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
D_3__MBAE14$35dae3d0870d77fc643631e0996f2d94	Bacteria	Proteobacteria	Gammaproteobacteria	MBAE14			
D_3__Pseudomonadales_D_4__Moraxellaceae$4845032472259b5944d6a99e43301e07	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
D_3__Cytophagales_D_4__Cyclobacteriaceae$5c4e059c54ed38e62762c84bbe55f16a	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	
D_3__Alteromonadales_D_4__Alteromonadaceae$cb1a1402d935099b5ea188ffa8e7ab33	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$6477a7e199f33e45cd65bae049a0b2a8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
$6c04fcd9ef7acc776ca5c39133f8d128	Bacteria	Proteobacteria	Alphaproteobacteria				
70e77e54acb8b2cfb3fcd03306a76fc4$Unassigned	Unassigned						
D_3__Bdellovibrionales_D_4__Bdellovibrionaceae$d42380a3edee406e890aa344a5ce2da5	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
$90a85c06d12b006624bd1300f9ff46d4	Bacteria	Planctomycetes	OM190				
D_3__Bacteroidales_D_4__Prolixibacteraceae$d4ce6706bdb0ad9b76f889d3b835b3b7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	
D_3__Thiohalorhabdales_D_4__Thiohalorhabdaceae$e6af3952c5dd9e53fdabe0a3c774ab10	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae		
D_3__Opitutales_D_4__Puniceicoccaceae$ec854ad66c18f4bca4fd92b225bbc450	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas	
D_3__Rhizobiales_D_4__Rhizobiaceae$34c496bddbba91245f2eb9e2f284626f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
D_3__Micrococcales_D_4__Microbacteriaceae$4b773d519e5cb35021950e0bc06b5c0f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas	
D_3__uncultured$68bba64d6094af9d74f52bd27cc61a19	Bacteria	Proteobacteria	Alphaproteobacteria				
76cd6dc27d00154ad7f896803294c2bd$76cd6dc27d00154ad7f896803294c2bd	Bacteria						
D_3__SAR11_clade_D_4__Clade_II$bb1446275e844d93b0d1144cd5514780	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$0b56b34590159a08e93f61769dc067d4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$2a544482e03e8af79a0d19dcf56d0cba	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__Flavobacteriales_D_4__NS9_marine_group$4720533c4aa302a6eca9a2ad78bd36f9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
ebe5af17ed2b9279c476388589ba2670$Unassigned	Unassigned						
D_3__uncultured$15aa1f6b058304a9f048d67df88011df	Bacteria	Proteobacteria	Alphaproteobacteria				
D_3__Rhodobacterales_D_4__Rhodobacteraceae$60c81f736039a373cd7123ac0cff0fe7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	
D_3__Flavobacteriales_D_4__NS9_marine_group$c3a81e6f081b015a32e13bd1e2aa3ef6	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__Flavobacteriales_D_4__Cryomorphaceae$ffd78981c0b9b6225d404bf3d673e999	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__uncultured_marine_bacterium_D_4__uncultured_marine_bacterium$1c2d34bac2f49487d334b27bf9c9507f	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Pedosphaerales_D_4__Pedosphaeraceae$28992d16c1cb7c66a551381553105a39	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	
D_3__Coxiellales_D_4__Coxiellaceae$297cfce5bdbe79878e4fba80bfbdbe5b	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
654b418d20c5f9f9e6108b92c25e8044$Unassigned	Unassigned						
D_3__Candidatus_Campbellbacteria_D_4__uncultured_bacterium$6f4bcafb4827d362a620f2aacf40e43a	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Campbellbacteria			
D_3__Flavobacteriales_D_4__NS9_marine_group$80036db27cab13d13d8aa8be7c7c4fb3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
