#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
D_3__Flavobacteriales_D_4__Flavobacteriaceae$b64125f5ae2a64e22ed2d52dabc6cabf	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Subsaxibacter	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$b7f64aa9683bffbba9bddbb2a6c2a196	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$f71313098100b4983cb9b892527d27d2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	
D_3__Rhizobiales_D_4__Devosiaceae$2c88da2d6fa7d8f6ca1ad321f93d8951	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	
D_3__Rhizobiales_D_4__Rhizobiaceae$3ea911efe6d09ab0c6aed78e04d2685b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
D_3__Rhodospirillales_D_4__Magnetospiraceae$0f2f6b15ee02bc930d9520a84b4e778c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae		
D_3__Sneathiellales_D_4__Sneathiellaceae$8a3bbfd6f1faa07d6cae23b7a86ecd48	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44	
D_3__Leptospirales_D_4__Leptospiraceae$5ab90fa609afe9e63d7e4eef55b2ec91	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	
D_3__Pedosphaerales_D_4__Pedosphaeraceae$b42a737da40cd5d84a083d417bb9cb9e	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	
D_3__Oceanospirillales_D_4__Saccharospirillaceae$3d55db6e2a19d566f6c13d4b50a3f9d4	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleibacter	
D_3__Salinisphaerales_D_4__Solimonadaceae$c9c6324382f4447a0ce69b664ccd4ea6	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	
D_3__Rhodospirillales_D_4__Terasakiellaceae$916595eb32b4106bf04e8bfbe63fcb3a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Terasakiella	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$f4b17dddd50ede8de50970bc7e6574c0	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	
D_3__uncultured_Ambiguous_taxa$a310f4ec6d3ffeaa3834189da6af043c	Bacteria	Proteobacteria	Alphaproteobacteria				
D_3__SAR202_clade$d692dfcf5f44becf871006b175103315	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade			
D_3__Paracaedibacterales_D_4__Paracaedibacteraceae$bb886a976b93922b39095184d0b6eee4	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae		
D_3__Propionibacteriales_D_4__Propionibacteriaceae$d249b08cbd71284b3b379ef08c8745c7	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae		
D_3__Alteromonadales_D_4__Marinobacteraceae$d1f93de4fb16a3c51c3cbaf743da073d	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter	
D_3__Alteromonadales_D_4__Alteromonadaceae$300acffc97f5c50f055fba153b5bb67e	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae		
D_3__Pirellulales_D_4__Pirellulaceae$bc99f861de7c5e07ccfa85c98d40dc70	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rubripirellula	
D_3__KI89A_clade$fe7421b1a31d6cba071d6804fba2af1d	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade			
D_3__SAR11_clade_D_4__Clade_I$27046de805c380d0fccbdc8cb67b3ce3	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	
D_3__Alteromonadales_D_4__Pseudoalteromonadaceae$d84626333670da3fc84fc41b669ebffd	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
D_3__Micrococcales_D_4__Microbacteriaceae$7103fccd752bb0fb088976b2daba86c9	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	ML602J-51	
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$f31158977fccb64dffc9a91e53e61684	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ramlibacter	
D_3__Alteromonadales_D_4__Idiomarinaceae$8cbc38e383f7561b3330ba05c496309a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	
D_3__Synechococcales_D_4__Cyanobiaceae$cf627b031699e77a69a5cb3884b91ba4	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Cyanobium_PCC-6307	
D_3__Alteromonadales_D_4__Alteromonadaceae$34e6263f3f022a9145e899c4d7af6b29	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
D_3__Candidatus_Pacebacteria$9e784760c2be2c7438540cbe1ae75889	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Pacebacteria			
D_3__Opitutales_D_4__Opitutaceae$bf2c9a51dd8b92ba038ad015c9b59145	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Diplosphaera	
D_3__Balneolales_D_4__Balneolaceae$9533181a399cd388620e7ef61b19e6ff	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	Gracilimonas	
D_3__Rickettsiales_D_4__AB1$c3e90b75d5d1c3659d9d216fdd6d8b8c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1		
D_3__Cellvibrionales_D_4__Spongiibacteraceae$2739e068eef5ade1afceb5220b1d3e54	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7_clade	
D_3__Nitrosococcales_D_4__Methylophagaceae$c217d44a5f53b20cc7f843c828e9bb93	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Marine_Methylotrophic_Group_3	
D_3__Arctic97B-4_marine_group$c9873bc5bb0bbb69ddee8ae89f420ead	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group			
D_3__Gammaproteobacteria_Incertae_Sedis_D_4__Unknown_Family$ddd59e982d556c787bc072db2b005e07	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Alkalimarinus	
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$a50e9c0b5d6216a4fcf51922e623348d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Delftia	
D_3__Puniceispirillales_D_4__uncultured$6553c7c0e78fa1c254fe1dfc7b483696	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales			
D_3__Corynebacteriales_D_4__Nocardiaceae$9030f9cb8e9f59d662fdb614a0c2fe85	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	
D_3__Nitrospinales_D_4__Nitrospinaceae$1869fc25845d1b7442b3dec0ee4733e3	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	
D_3__Caulobacterales_D_4__Hyphomonadaceae$30954b57829b486ba97e71689ec72636	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae		
D_3__Phycisphaerales_D_4__Phycisphaeraceae$f595873b8983448615f3503b6cc00874	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	
D_3__Francisellales_D_4__Francisellaceae$b7d88911623b598899a252afb01dbb79	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella	
D_3__Fusobacteriales_D_4__Fusobacteriaceae$5b2adceea37c58395d0f2de0d97d2892	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter	
D_3__Thiotrichales_D_4__Thiotrichaceae$ab0b9c305df2a8f3ac17008ff2bbcd5c	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae		
D_3__Sphingomonadales_D_4__Sphingomonadaceae$f0610d0e6b34a40cb0bf6f32bfb2a3d5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	
D_3__SAR11_clade_D_4__Clade_IV$50611fd6518dcced60b0196126220ac0	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_IV		
D_3__Microtrichales_D_4__Ilumatobacteraceae$b9dcb3aa8ec16a4b1adae5240084ee2e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	
$9f436fca5e2a2d637a6754c378230fc8	Bacteria	Planctomycetes	OM190				
D_3__Micavibrionales_D_4__Micavibrionaceae$b0f750318802b26251b740a62b560621	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae		
D_3__Rickettsiales_D_4__Midichloriaceae$2f62447c88882d189eb38ebc71f0987e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55	
D_3__Vibrionales_D_4__Vibrionaceae$f770b3eb49940d6efec12dcd3e09e4cf	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$50eaa1af54115f761ccc69e794d3e306	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliiroseovarius	
D_3__SBR1031_D_4__A4b$c5c1c516ae5af4576c12ec44a1452c88	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
D_3__Dadabacteriales$535eaa130f34e5b223e8359b4d884db2	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales			
D_3__Sphingomonadales_D_4__Sphingomonadaceae$ca098d75c1a2b4e73846a273d0e5f87b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	
D_3__Saccharimonadales_D_4__Saccharimonadaceae$eb0365f69146b2a8501645a6aa44f699	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$00dfbac11f7851230055547d76d5c0f6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nioella	
D_3__Pirellulales_D_4__Pirellulaceae$c805c1f27d9d1deb79beac39671fca25	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae		
D_3__Candidatus_Campbellbacteria_D_4__metagenome$220a4f9c73715b095a2735ead00d3649	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Campbellbacteria			
D_3__Anaerolineales_D_4__Anaerolineaceae$4bef788043c7ac7ad7307a61c0feefd7	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermomarinilinea	
D_3__PB19_D_4__uncultured_bacterium$be943e58989d5d856974605d7819cc1f	Bacteria	Proteobacteria	Deltaproteobacteria	PB19			
D_3__Oceanospirillales_D_4__Halomonadaceae$12619c032f48e8ad9df844ad5f45fb96	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$6c60b4fa4ddfec79290794264aa5e77e	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
D_3__Betaproteobacteriales_D_4__Nitrosomonadaceae$6841a34d5138f54546195f33035b2316	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44	
D_3__Bacillales_D_4__Bacillaceae$805f3a79f20f9df658c5ebc5e01316c7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
D_3__Bradymonadales_D_4__uncultured_bacterium$20656ac649078368c0acefc3ff93dd9f	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales			
D_3__Bacteroidales_D_4__Marinifilaceae$3335171d140957f914d8625f00dd6f65	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	
D_3__uncultured_bacterium_D_4__uncultured_bacterium$b6ddcb9ac6304e050e550a5528e0510e	Bacteria	Cyanobacteria	Sericytochromatia				
D_3__Bdellovibrionales_D_4__Bacteriovoracaceae$f5ac35e01f7c9b9da253c54869752b19	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae		
D_3__Flavobacteriales_D_4__Crocinitomicaceae$569d41812abc3f953164e0f152fd1b06	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae		
D_3__Kiritimatiellales_D_4__Kiritimatiellaceae$bd67a3f830455d62269ad4f9f709c1e1	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$f8c0646ef624b6fc9db89e95b7d9b6b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$0d39985e86f7cecd04ff8e737279f494	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	
D_3__Legionellales_D_4__Legionellaceae$8664447ca354531205ba29d77bdad0dd	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae		
D_3__Corynebacteriales_D_4__Nocardiaceae$4dbaa019f32ba0cd4ea1eef6049329bf	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
D_3__Legionellales_D_4__Legionellaceae$8392bfb476cdd5bd13c60470880254b2	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
D_3__Rhizobiales_D_4__Rhizobiaceae$d77e839293b69e723706342c17cb62dd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Cohaesibacter	
D_3__Kordiimonadales_D_4__uncultured$7cf261468670bdbcd59945f4e596af85	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales			
D_3__Balneolales_D_4__Balneolaceae$b13abad8ec2d2ebb3fdf99c8048245b7	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae		
D_3__Rhodospirillales_D_4__uncultured$aec94d5fd98fd4d1be5eea3dc453f26b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$bf9e5fc7191b579948c0f781ed5aaea0	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$57e38c79df4944c840c32ba7ac17b724	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
D_3__Rickettsiales_D_4__Rickettsiaceae$c14f5a0d37915af3dc0d3cf8c996849a	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae		
D_3__Salinisphaerales_D_4__Salinisphaeraceae$02aaba5951d549f125d1025bea8abe02	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	
D_3__Oceanospirillales_D_4__Oleiphilaceae$aab0041e5a65b71810103794b78f7ed7	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	
D_3__Izimaplasmatales_D_4__Izimaplasmataceae$b80109fe95d2150d2035f9849ec20c7c	Bacteria	Tenericutes	Mollicutes	Izimaplasmatales	Izimaplasmataceae	Izimaplasma	
D_3__Phycisphaerales_D_4__Phycisphaeraceae$874f69b52027238c08a7cf7adfcebccd	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	
D_3__Cytophagales_D_4__Cyclobacteriaceae$b962b44de15e204a6fb14ed4f528d4a2	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	
$97b6131dae7f9bc6fa381cc7fc1f0510	Bacteria	Planctomycetes	BD7-11				
D_3__Micrococcales_D_4__Microbacteriaceae$09fabd4804530767d5f087a924993995	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	CB31G03	
$488721dd107c76d5472d37be7b12586f	Bacteria	Cyanobacteria	Oxyphotobacteria				
D_3__Betaproteobacteriales_D_4__Rhodocyclaceae$c6875af3c16942bc5581d6b85204a10c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae		
D_3__Oceanospirillales_D_4__Halomonadaceae$ef6f38e83a282e8d08cfd52c9c4e2a3a	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Cobetia	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$14801a8cadbf0340d321000bcd2fa3a3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	
D_3__Chitinophagales_D_4__Saprospiraceae$7c81ffa1f104ae1e1e52420471756ea3	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	
D_3__Steroidobacterales_D_4__Woeseiaceae$5f7fac202b171c2ff4974fb7d9148f15	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	
D_3__uncultured_bacterium_D_4__uncultured_bacterium$434a8f5b05356998e16cb66a6e0bad75	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group				
D_3__Micavibrionales_D_4__uncultured$37244a2e2203796ad0206a7db04f94dd	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales			
D_3__Oceanospirillales_D_4__Halomonadaceae$6952b8e3937f5f0a0593fe75537d07cd	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	
D_3__Sphingomonadales_D_4__Sphingomonadaceae$25d77b8ca0896d2af3cb80907d264a64	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
D_3__Arenicellales_D_4__Arenicellaceae$e1a914386cef81dceeb28f443412e160	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	HTCC5015	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$459f690f22a2ea2df9b765a78fe7b8f3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pseudofulvibacter	
D_3__Desulfobacterales_D_4__Desulfobacteraceae$ba0a12ec3fe0aadd6065995f6e26aa04	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	
D_3__Puniceispirillales_D_4__EF100-94H03$15abe67b3e700f97befde14b59df5406	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	EF100-94H03		
D_3__Methylococcales_D_4__Cycloclasticaceae$4299b1acda53689768bc1af065ffc99c	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Cycloclasticaceae	Cycloclasticus	
$4f27774e266bf310605968be29c53e4a	Bacteria	Proteobacteria	Gammaproteobacteria				
D_3__metagenome_D_4__metagenome$0dfb89c314ac13fde9579c42ae7b9bf5	Bacteria	Margulisbacteria					
D_3__Thiomicrospirales_D_4__Thiomicrospiraceae$57fb8c7460710ad8baf82bde04f06761	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts	
D_3__Caulobacterales_D_4__Hyphomonadaceae$05a379944c1f1e99ea9df59e1c8529bd	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Henriciella	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$d5a47760e98d10014ec499506b0f655c	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	
D_3__Opitutales_D_4__Puniceicoccaceae$ca9992311ea1d0119e0458b3ec2b9c78	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	
D_3__Candidatus_Magasanikbacteria_D_4__uncultured_deep-sea_bacterium$7a5f4b0a5d117848d0181c09c432d753	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria			
D_3__Rhizobiales_D_4__Devosiaceae$7e61bd0847d5f4e1f02190ebae541796	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		
D_3__Rhizobiales_D_4__Devosiaceae$74113243bbd6ef559d0ab44a33b91a0b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
D_3__Rhizobiales_D_4__Methyloligellaceae$d1e88c807a7fdcac79e391b1e6fb4b87	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae		
D_3__Rhodospirillales_D_4__Rhodospirillaceae$24dfb06e8f8bbad67a444c41853e30ab	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		
D_3__Cytophagales_D_4__Microscillaceae$a1117ef9d316d8dba9c6a963bdbc86e2	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae		
D_3__Oceanospirillales_D_4__Halomonadaceae$cce2b63709c24faf1cc0be87e19865fe	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Oceanospirillum	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$fbbc274e327d5546c0a41319f75c345a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Silicimonas	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$ec80644bcff9a4f2dcd89b88ab471d78	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	
D_3__SAR11_clade_D_4__Clade_III$eb1a49fb4f25423ce2b09f1bbb957715	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III		
D_3__Chitinophagales_D_4__Chitinophagaceae$7671ca061fb02d503105a8ba4d42c33a	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae		
D_3__Betaproteobacteriales_D_4__Nitrosomonadaceae$8c0df67e6c33b7b333fa02c82f99092f	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	mle1-7	
D_3__Myxococcales_D_4__Nannocystaceae$67c29b080e1256d9b127a8208fdbfadc	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae		
D_3__Desulfovibrionales_D_4__Desulfovibrionaceae$f9cddd61acfae9e217013714a6338f8d	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
D_3__Oceanospirillales$dc65b8e352202750d36829760d764562	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			
D_3__Nostocales_D_4__Nostocaceae$2b26ee3c06f7d8b25d5ab1cabdf3a4b6	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae		
D_3__Rickettsiales_D_4__Rickettsiaceae$5442bb5e56eb51870fab71014d342c37	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	
D_3__Clostridiales_D_4__Family_XII$a47c811a8ccf1621949e8141b282e199	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter	
D_3__Rhizobiales_D_4__Rhizobiaceae$76b8ca4e48d0df5176b3c2efceadf54c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Nitratireductor	
D_3__Candidatus_Uhrbacteria_D_4__Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218$a660084f84a5ae7c4de62183c2dab35c	Bacteria	Patescibacteria	ABY1	Candidatus_Uhrbacteria	Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218	Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218	Candidatus_Uhrbacteria_bacterium_GW2011_GWF2_46_218
D_3__Caulobacterales_D_4__Parvularculaceae$ee05c554efea2ad92e8b0aca916118f7	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae		
D_3__Salinisphaerales_D_4__Solimonadaceae$0e65ac36d1a8b9915f2b259d082d3221	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae		
D_3__Clostridiales_D_4__Lachnospiraceae$fd64f8ecefe1e1a85a20493bafb39a9e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
D_3__Corynebacteriales_D_4__Nocardiaceae$ff2c51a69bbd166e2d89d4d337d48c71	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	
D_3__WCHB1-41_D_4__uncultured_organism$10ab007e9c34a6a7b766328ad18a0061	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41			
D_3__Betaproteobacteriales_D_4__Gallionellaceae$2b120f58f06247952e555a9c0a2b7ed7	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Gallionellaceae	Gallionella	
D_3__Erysipelotrichales_D_4__Erysipelotrichaceae$b5bfbb68720e7884d85d54a1ccf57d1a	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	ZOR0006	
D_3__MBAE14_D_4__uncultured_bacterium$61b7585be381be48d0b9a0aea1c97d67	Bacteria	Proteobacteria	Gammaproteobacteria	MBAE14			
D_3__Cellvibrionales_D_4__Spongiibacteraceae$cc2271fe259ca9cc8311597932c53698	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$8790fa0212f99a8a9e63686e73e16b58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	
D_3__Hydrogenedentiales_D_4__Hydrogenedensaceae$23b4dfe793439afb0edd1ad60071524c	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae		
D_3__Cellvibrionales_D_4__Porticoccaceae$a541ab091dbb36074b892997a861ba04	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$c58bc23a073f823b2004583d4d22adb7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
D_3__Aeromonadales_D_4__Aeromonadaceae$264d387621616050fa4d7e76a9793fd3	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
D_3__Rhizobiales_D_4__Beijerinckiaceae$9f8427f6c26671de78b1b5c2c2aa34fa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
